Timestamp,Container,CPU_Percentage
1716408779,docker_influx_1,0.02%
1716408779,docker_db_1,0.00%
1716408779,registry,0.00%
1716408782,micro-benchmark-tests-1,34.29%
1716408782,micro-benchmark-java-elastic-1,0.43%
1716408782,micro-benchmark-java-otel-1,56.16%
1716408782,micro-benchmark-java-standard-1,0.24%
1716408782,micro-benchmark-go-elastic-1,0.00%
1716408782,micro-benchmark-go-otel-1,0.00%
1716408782,micro-benchmark-go-standard-1,0.00%
1716408782,micro-benchmark-python-elastic-1,0.10%
1716408782,micro-benchmark-python-otel-1,0.62%
1716408782,micro-benchmark-python-standard-1,0.11%
1716408782,micro-benchmark-postgres-1,39.43%
1716408782,telemetry-apm-server-1,44.93%
1716408782,telemetry-kibana-1,5.08%
1716408782,telemetry-otel-collector-1,17.69%
1716408782,telemetry-elasticsearch-1,75.83%
1716408782,suspicious_hugle,0.00%
1716408782,docker_minio_1,0.68%
1716408782,docker_hive_1,0.08%
1716408782,docker_influx_1,0.02%
1716408782,docker_db_1,0.00%
1716408782,registry,0.00%
1716408786,micro-benchmark-tests-1,29.28%
1716408786,micro-benchmark-java-elastic-1,0.32%
1716408786,micro-benchmark-java-otel-1,57.82%
1716408786,micro-benchmark-java-standard-1,0.08%
1716408786,micro-benchmark-go-elastic-1,0.05%
1716408786,micro-benchmark-go-otel-1,0.02%
1716408786,micro-benchmark-go-standard-1,0.00%
1716408786,micro-benchmark-python-elastic-1,0.19%
1716408786,micro-benchmark-python-otel-1,0.59%
1716408786,micro-benchmark-python-standard-1,0.02%
1716408786,micro-benchmark-postgres-1,39.85%
1716408786,telemetry-apm-server-1,43.21%
1716408786,telemetry-kibana-1,1.53%
1716408786,telemetry-otel-collector-1,89.33%
1716408786,telemetry-elasticsearch-1,154.66%
1716408786,suspicious_hugle,0.00%
1716408786,docker_minio_1,0.15%
1716408786,docker_hive_1,0.12%
1716408786,docker_influx_1,0.01%
1716408786,docker_db_1,0.00%
1716408786,registry,0.00%
1716408790,micro-benchmark-tests-1,30.58%
1716408790,micro-benchmark-java-elastic-1,0.32%
1716408790,micro-benchmark-java-otel-1,60.38%
1716408790,micro-benchmark-java-standard-1,0.09%
1716408790,micro-benchmark-go-elastic-1,0.00%
1716408790,micro-benchmark-go-otel-1,0.00%
1716408790,micro-benchmark-go-standard-1,0.00%
1716408790,micro-benchmark-python-elastic-1,0.16%
1716408790,micro-benchmark-python-otel-1,0.65%
1716408790,micro-benchmark-python-standard-1,0.02%
1716408790,micro-benchmark-postgres-1,38.60%
1716408790,telemetry-apm-server-1,92.77%
1716408790,telemetry-kibana-1,0.63%
1716408790,telemetry-otel-collector-1,17.57%
1716408790,telemetry-elasticsearch-1,76.16%
1716408790,suspicious_hugle,0.00%
1716408790,docker_minio_1,0.20%
1716408790,docker_hive_1,0.10%
1716408790,docker_influx_1,0.19%
1716408790,docker_db_1,0.00%
1716408790,registry,0.01%
1716408793,micro-benchmark-tests-1,35.66%
1716408793,micro-benchmark-java-elastic-1,0.45%
1716408793,micro-benchmark-java-otel-1,58.27%
1716408793,micro-benchmark-java-standard-1,0.10%
1716408793,micro-benchmark-go-elastic-1,0.00%
1716408793,micro-benchmark-go-otel-1,0.00%
1716408793,micro-benchmark-go-standard-1,0.00%
1716408793,micro-benchmark-python-elastic-1,0.02%
1716408793,micro-benchmark-python-otel-1,0.71%
1716408793,micro-benchmark-python-standard-1,0.02%
1716408793,micro-benchmark-postgres-1,25.78%
1716408793,telemetry-apm-server-1,48.79%
1716408793,telemetry-kibana-1,0.61%
1716408793,telemetry-otel-collector-1,18.66%
1716408793,telemetry-elasticsearch-1,78.20%
1716408793,suspicious_hugle,0.01%
1716408793,docker_minio_1,0.19%
1716408793,docker_hive_1,0.12%
1716408793,docker_influx_1,0.02%
1716408793,docker_db_1,0.01%
1716408793,registry,0.00%
1716408797,micro-benchmark-tests-1,13.51%
1716408797,micro-benchmark-java-elastic-1,0.37%
1716408797,micro-benchmark-java-otel-1,19.86%
1716408797,micro-benchmark-java-standard-1,0.10%
1716408797,micro-benchmark-go-elastic-1,0.00%
1716408797,micro-benchmark-go-otel-1,0.00%
1716408797,micro-benchmark-go-standard-1,0.00%
1716408797,micro-benchmark-python-elastic-1,0.11%
1716408797,micro-benchmark-python-otel-1,0.68%
1716408797,micro-benchmark-python-standard-1,0.11%
1716408797,micro-benchmark-postgres-1,10.50%
1716408797,telemetry-apm-server-1,40.60%
1716408797,telemetry-kibana-1,0.55%
1716408797,telemetry-otel-collector-1,9.46%
1716408797,telemetry-elasticsearch-1,76.82%
1716408797,suspicious_hugle,0.00%
1716408797,docker_minio_1,0.16%
1716408797,docker_hive_1,0.10%
1716408797,docker_influx_1,0.02%
1716408797,docker_db_1,0.00%
1716408797,registry,0.00%
1716408801,micro-benchmark-tests-1,1.75%
1716408801,micro-benchmark-java-elastic-1,0.37%
1716408801,micro-benchmark-java-otel-1,1.36%
1716408801,micro-benchmark-java-standard-1,0.11%
1716408801,micro-benchmark-go-elastic-1,0.00%
1716408801,micro-benchmark-go-otel-1,0.02%
1716408801,micro-benchmark-go-standard-1,0.00%
1716408801,micro-benchmark-python-elastic-1,0.05%
1716408801,micro-benchmark-python-otel-1,0.62%
1716408801,micro-benchmark-python-standard-1,0.03%
1716408801,micro-benchmark-postgres-1,0.00%
1716408801,telemetry-apm-server-1,38.81%
1716408801,telemetry-kibana-1,0.50%
1716408801,telemetry-otel-collector-1,8.79%
1716408801,telemetry-elasticsearch-1,100.96%
1716408801,suspicious_hugle,0.00%
1716408801,docker_minio_1,0.12%
1716408801,docker_hive_1,0.13%
1716408801,docker_influx_1,0.02%
1716408801,docker_db_1,0.00%
1716408801,registry,0.00%
1716408804,micro-benchmark-tests-1,0.68%
1716408804,micro-benchmark-java-elastic-1,0.39%
1716408804,micro-benchmark-java-otel-1,0.12%
1716408804,micro-benchmark-java-standard-1,0.10%
1716408804,micro-benchmark-go-elastic-1,0.00%
1716408804,micro-benchmark-go-otel-1,0.00%
1716408804,micro-benchmark-go-standard-1,0.00%
1716408804,micro-benchmark-python-elastic-1,0.02%
1716408804,micro-benchmark-python-otel-1,0.65%
1716408804,micro-benchmark-python-standard-1,0.02%
1716408804,micro-benchmark-postgres-1,0.00%
1716408804,telemetry-apm-server-1,93.51%
1716408804,telemetry-kibana-1,2.83%
1716408804,telemetry-otel-collector-1,8.85%
1716408804,telemetry-elasticsearch-1,85.05%
1716408804,suspicious_hugle,0.01%
1716408804,docker_minio_1,0.18%
1716408804,docker_hive_1,0.10%
1716408804,docker_influx_1,0.02%
1716408804,docker_db_1,0.01%
1716408804,registry,0.00%
1716408808,micro-benchmark-tests-1,1.60%
1716408808,micro-benchmark-java-elastic-1,0.44%
1716408808,micro-benchmark-java-otel-1,0.28%
1716408808,micro-benchmark-java-standard-1,0.11%
1716408808,micro-benchmark-go-elastic-1,0.00%
1716408808,micro-benchmark-go-otel-1,0.13%
1716408808,micro-benchmark-go-standard-1,0.00%
1716408808,micro-benchmark-python-elastic-1,0.02%
1716408808,micro-benchmark-python-otel-1,0.64%
1716408808,micro-benchmark-python-standard-1,0.02%
1716408808,micro-benchmark-postgres-1,0.00%
1716408808,telemetry-apm-server-1,93.85%
1716408808,telemetry-kibana-1,1.38%
1716408808,telemetry-otel-collector-1,9.45%
1716408808,telemetry-elasticsearch-1,78.85%
1716408808,suspicious_hugle,0.00%
1716408808,docker_minio_1,0.22%
1716408808,docker_hive_1,0.10%
1716408808,docker_influx_1,0.02%
1716408808,docker_db_1,0.00%
1716408808,registry,0.00%
1716408812,micro-benchmark-tests-1,1.51%
1716408812,micro-benchmark-java-elastic-1,35.32%
1716408812,micro-benchmark-java-otel-1,0.22%
1716408812,micro-benchmark-java-standard-1,0.19%
1716408812,micro-benchmark-go-elastic-1,0.00%
1716408812,micro-benchmark-go-otel-1,0.00%
1716408812,micro-benchmark-go-standard-1,0.00%
1716408812,micro-benchmark-python-elastic-1,0.10%
1716408812,micro-benchmark-python-otel-1,0.72%
1716408812,micro-benchmark-python-standard-1,0.11%
1716408812,micro-benchmark-postgres-1,19.48%
1716408812,telemetry-apm-server-1,43.85%
1716408812,telemetry-kibana-1,0.69%
1716408812,telemetry-otel-collector-1,9.60%
1716408812,telemetry-elasticsearch-1,95.50%
1716408812,suspicious_hugle,0.00%
1716408812,docker_minio_1,0.17%
1716408812,docker_hive_1,0.10%
1716408812,docker_influx_1,0.01%
1716408812,docker_db_1,0.00%
1716408812,registry,0.00%
1716408815,micro-benchmark-tests-1,50.75%
1716408815,micro-benchmark-java-elastic-1,59.98%
1716408815,micro-benchmark-java-otel-1,0.12%
1716408815,micro-benchmark-java-standard-1,0.11%
1716408815,micro-benchmark-go-elastic-1,0.07%
1716408815,micro-benchmark-go-otel-1,0.01%
1716408815,micro-benchmark-go-standard-1,0.00%
1716408815,micro-benchmark-python-elastic-1,0.02%
1716408815,micro-benchmark-python-otel-1,0.60%
1716408815,micro-benchmark-python-standard-1,0.02%
1716408815,micro-benchmark-postgres-1,38.09%
1716408815,telemetry-apm-server-1,40.60%
1716408815,telemetry-kibana-1,0.57%
1716408815,telemetry-otel-collector-1,8.15%
1716408815,telemetry-elasticsearch-1,84.70%
1716408815,suspicious_hugle,0.00%
1716408815,docker_minio_1,0.14%
1716408815,docker_hive_1,0.11%
1716408815,docker_influx_1,0.01%
1716408815,docker_db_1,0.00%
1716408815,registry,0.00%
1716408819,micro-benchmark-tests-1,27.28%
1716408819,micro-benchmark-java-elastic-1,52.18%
1716408819,micro-benchmark-java-otel-1,0.10%
1716408819,micro-benchmark-java-standard-1,0.08%
1716408819,micro-benchmark-go-elastic-1,0.00%
1716408819,micro-benchmark-go-otel-1,0.00%
1716408819,micro-benchmark-go-standard-1,0.00%
1716408819,micro-benchmark-python-elastic-1,0.02%
1716408819,micro-benchmark-python-otel-1,0.58%
1716408819,micro-benchmark-python-standard-1,0.02%
1716408819,micro-benchmark-postgres-1,34.33%
1716408819,telemetry-apm-server-1,44.93%
1716408819,telemetry-kibana-1,1.87%
1716408819,telemetry-otel-collector-1,7.67%
1716408819,telemetry-elasticsearch-1,81.00%
1716408819,suspicious_hugle,0.00%
1716408819,docker_minio_1,11.53%
1716408819,docker_hive_1,0.09%
1716408819,docker_influx_1,0.01%
1716408819,docker_db_1,0.00%
1716408819,registry,0.01%
1716408823,micro-benchmark-tests-1,26.33%
1716408823,micro-benchmark-java-elastic-1,38.23%
1716408823,micro-benchmark-java-otel-1,0.09%
1716408823,micro-benchmark-java-standard-1,0.10%
1716408823,micro-benchmark-go-elastic-1,0.00%
1716408823,micro-benchmark-go-otel-1,0.00%
1716408823,micro-benchmark-go-standard-1,0.00%
1716408823,micro-benchmark-python-elastic-1,0.37%
1716408823,micro-benchmark-python-otel-1,0.51%
1716408823,micro-benchmark-python-standard-1,0.02%
1716408823,micro-benchmark-postgres-1,31.28%
1716408823,telemetry-apm-server-1,90.13%
1716408823,telemetry-kibana-1,7.03%
1716408823,telemetry-otel-collector-1,9.24%
1716408823,telemetry-elasticsearch-1,79.57%
1716408823,suspicious_hugle,0.00%
1716408823,docker_minio_1,10.32%
1716408823,docker_hive_1,0.09%
1716408823,docker_influx_1,0.01%
1716408823,docker_db_1,0.00%
1716408823,registry,0.00%
1716408826,micro-benchmark-tests-1,27.34%
1716408826,micro-benchmark-java-elastic-1,53.41%
1716408826,micro-benchmark-java-otel-1,0.11%
1716408826,micro-benchmark-java-standard-1,0.09%
1716408826,micro-benchmark-go-elastic-1,0.00%
1716408826,micro-benchmark-go-otel-1,0.00%
1716408826,micro-benchmark-go-standard-1,0.00%
1716408826,micro-benchmark-python-elastic-1,0.11%
1716408826,micro-benchmark-python-otel-1,0.66%
1716408826,micro-benchmark-python-standard-1,0.07%
1716408826,micro-benchmark-postgres-1,31.31%
1716408826,telemetry-apm-server-1,40.87%
1716408826,telemetry-kibana-1,1.13%
1716408826,telemetry-otel-collector-1,5.67%
1716408826,telemetry-elasticsearch-1,84.63%
1716408826,suspicious_hugle,0.00%
1716408826,docker_minio_1,12.54%
1716408826,docker_hive_1,0.10%
1716408826,docker_influx_1,0.01%
1716408826,docker_db_1,0.00%
1716408826,registry,0.00%
1716408830,micro-benchmark-tests-1,31.50%
1716408830,micro-benchmark-java-elastic-1,61.13%
1716408830,micro-benchmark-java-otel-1,0.10%
1716408830,micro-benchmark-java-standard-1,0.09%
1716408830,micro-benchmark-go-elastic-1,0.00%
1716408830,micro-benchmark-go-otel-1,0.00%
1716408830,micro-benchmark-go-standard-1,0.00%
1716408830,micro-benchmark-python-elastic-1,0.02%
1716408830,micro-benchmark-python-otel-1,0.57%
1716408830,micro-benchmark-python-standard-1,0.02%
1716408830,micro-benchmark-postgres-1,42.26%
1716408830,telemetry-apm-server-1,42.25%
1716408830,telemetry-kibana-1,0.34%
1716408830,telemetry-otel-collector-1,8.11%
1716408830,telemetry-elasticsearch-1,78.88%
1716408830,suspicious_hugle,0.00%
1716408830,docker_minio_1,0.18%
1716408830,docker_hive_1,0.09%
1716408830,docker_influx_1,0.16%
1716408830,docker_db_1,0.01%
1716408830,registry,0.01%
1716408834,micro-benchmark-tests-1,25.73%
1716408834,micro-benchmark-java-elastic-1,54.30%
1716408834,micro-benchmark-java-otel-1,0.09%
1716408834,micro-benchmark-java-standard-1,0.09%
1716408834,micro-benchmark-go-elastic-1,0.00%
1716408834,micro-benchmark-go-otel-1,0.00%
1716408834,micro-benchmark-go-standard-1,0.00%
1716408834,micro-benchmark-python-elastic-1,0.07%
1716408834,micro-benchmark-python-otel-1,1.52%
1716408834,micro-benchmark-python-standard-1,0.02%
1716408834,micro-benchmark-postgres-1,42.66%
1716408834,telemetry-apm-server-1,48.28%
1716408834,telemetry-kibana-1,0.63%
1716408834,telemetry-otel-collector-1,7.51%
1716408834,telemetry-elasticsearch-1,134.55%
1716408834,suspicious_hugle,0.00%
1716408834,docker_minio_1,0.15%
1716408834,docker_hive_1,0.10%
1716408834,docker_influx_1,0.02%
1716408834,docker_db_1,0.01%
1716408834,registry,0.00%
1716408837,micro-benchmark-tests-1,30.07%
1716408837,micro-benchmark-java-elastic-1,46.68%
1716408837,micro-benchmark-java-otel-1,0.21%
1716408837,micro-benchmark-java-standard-1,0.10%
1716408837,micro-benchmark-go-elastic-1,0.00%
1716408837,micro-benchmark-go-otel-1,0.00%
1716408837,micro-benchmark-go-standard-1,0.00%
1716408837,micro-benchmark-python-elastic-1,0.01%
1716408837,micro-benchmark-python-otel-1,0.55%
1716408837,micro-benchmark-python-standard-1,0.02%
1716408837,micro-benchmark-postgres-1,38.47%
1716408837,telemetry-apm-server-1,46.67%
1716408837,telemetry-kibana-1,1.59%
1716408837,telemetry-otel-collector-1,9.32%
1716408837,telemetry-elasticsearch-1,72.86%
1716408837,suspicious_hugle,0.00%
1716408837,docker_minio_1,0.19%
1716408837,docker_hive_1,0.08%
1716408837,docker_influx_1,0.03%
1716408837,docker_db_1,0.00%
1716408837,registry,0.00%
1716408841,micro-benchmark-tests-1,28.12%
1716408841,micro-benchmark-java-elastic-1,46.77%
1716408841,micro-benchmark-java-otel-1,0.10%
1716408841,micro-benchmark-java-standard-1,0.09%
1716408841,micro-benchmark-go-elastic-1,0.00%
1716408841,micro-benchmark-go-otel-1,0.02%
1716408841,micro-benchmark-go-standard-1,0.00%
1716408841,micro-benchmark-python-elastic-1,0.06%
1716408841,micro-benchmark-python-otel-1,0.54%
1716408841,micro-benchmark-python-standard-1,0.02%
1716408841,micro-benchmark-postgres-1,36.86%
1716408841,telemetry-apm-server-1,73.94%
1716408841,telemetry-kibana-1,1.86%
1716408841,telemetry-otel-collector-1,7.53%
1716408841,telemetry-elasticsearch-1,78.61%
1716408841,suspicious_hugle,0.00%
1716408841,docker_minio_1,0.13%
1716408841,docker_hive_1,0.10%
1716408841,docker_influx_1,0.02%
1716408841,docker_db_1,0.00%
1716408841,registry,0.00%
1716408845,micro-benchmark-tests-1,33.21%
1716408845,micro-benchmark-java-elastic-1,39.53%
1716408845,micro-benchmark-java-otel-1,0.09%
1716408845,micro-benchmark-java-standard-1,0.10%
1716408845,micro-benchmark-go-elastic-1,0.00%
1716408845,micro-benchmark-go-otel-1,0.00%
1716408845,micro-benchmark-go-standard-1,0.03%
1716408845,micro-benchmark-python-elastic-1,0.06%
1716408845,micro-benchmark-python-otel-1,0.59%
1716408845,micro-benchmark-python-standard-1,0.02%
1716408845,micro-benchmark-postgres-1,36.56%
1716408845,telemetry-apm-server-1,45.20%
1716408845,telemetry-kibana-1,0.39%
1716408845,telemetry-otel-collector-1,8.54%
1716408845,telemetry-elasticsearch-1,74.56%
1716408845,suspicious_hugle,0.00%
1716408845,docker_minio_1,0.15%
1716408845,docker_hive_1,0.09%
1716408845,docker_influx_1,0.02%
1716408845,docker_db_1,0.00%
1716408845,registry,0.03%
1716408848,micro-benchmark-tests-1,28.58%
1716408848,micro-benchmark-java-elastic-1,58.12%
1716408848,micro-benchmark-java-otel-1,0.10%
1716408848,micro-benchmark-java-standard-1,0.11%
1716408848,micro-benchmark-go-elastic-1,0.00%
1716408848,micro-benchmark-go-otel-1,0.13%
1716408848,micro-benchmark-go-standard-1,0.00%
1716408848,micro-benchmark-python-elastic-1,0.20%
1716408848,micro-benchmark-python-otel-1,0.60%
1716408848,micro-benchmark-python-standard-1,0.02%
1716408848,micro-benchmark-postgres-1,37.68%
1716408848,telemetry-apm-server-1,46.05%
1716408848,telemetry-kibana-1,0.67%
1716408848,telemetry-otel-collector-1,10.36%
1716408848,telemetry-elasticsearch-1,76.45%
1716408848,suspicious_hugle,0.00%
1716408848,docker_minio_1,0.14%
1716408848,docker_hive_1,0.09%
1716408848,docker_influx_1,0.03%
1716408848,docker_db_1,0.00%
1716408848,registry,0.00%
1716408852,micro-benchmark-tests-1,32.93%
1716408852,micro-benchmark-java-elastic-1,50.13%
1716408852,micro-benchmark-java-otel-1,3.82%
1716408852,micro-benchmark-java-standard-1,0.23%
1716408852,micro-benchmark-go-elastic-1,0.00%
1716408852,micro-benchmark-go-otel-1,0.00%
1716408852,micro-benchmark-go-standard-1,0.00%
1716408852,micro-benchmark-python-elastic-1,0.29%
1716408852,micro-benchmark-python-otel-1,0.56%
1716408852,micro-benchmark-python-standard-1,0.02%
1716408852,micro-benchmark-postgres-1,32.90%
1716408852,telemetry-apm-server-1,65.95%
1716408852,telemetry-kibana-1,4.10%
1716408852,telemetry-otel-collector-1,7.40%
1716408852,telemetry-elasticsearch-1,81.83%
1716408852,suspicious_hugle,0.00%
1716408852,docker_minio_1,0.65%
1716408852,docker_hive_1,0.09%
1716408852,docker_influx_1,0.01%
1716408852,docker_db_1,0.00%
1716408852,registry,0.00%
1716408856,micro-benchmark-tests-1,35.25%
1716408856,micro-benchmark-java-elastic-1,54.07%
1716408856,micro-benchmark-java-otel-1,3.88%
1716408856,micro-benchmark-java-standard-1,0.09%
1716408856,micro-benchmark-go-elastic-1,0.00%
1716408856,micro-benchmark-go-otel-1,0.00%
1716408856,micro-benchmark-go-standard-1,0.00%
1716408856,micro-benchmark-python-elastic-1,0.14%
1716408856,micro-benchmark-python-otel-1,0.57%
1716408856,micro-benchmark-python-standard-1,0.02%
1716408856,micro-benchmark-postgres-1,36.32%
1716408856,telemetry-apm-server-1,82.77%
1716408856,telemetry-kibana-1,1.24%
1716408856,telemetry-otel-collector-1,8.11%
1716408856,telemetry-elasticsearch-1,80.16%
1716408856,suspicious_hugle,0.00%
1716408856,docker_minio_1,0.12%
1716408856,docker_hive_1,0.13%
1716408856,docker_influx_1,0.01%
1716408856,docker_db_1,0.00%
1716408856,registry,0.00%
1716408859,micro-benchmark-tests-1,32.23%
1716408859,micro-benchmark-java-elastic-1,43.95%
1716408859,micro-benchmark-java-otel-1,0.10%
1716408859,micro-benchmark-java-standard-1,0.10%
1716408859,micro-benchmark-go-elastic-1,0.00%
1716408859,micro-benchmark-go-otel-1,0.00%
1716408859,micro-benchmark-go-standard-1,0.00%
1716408859,micro-benchmark-python-elastic-1,0.04%
1716408859,micro-benchmark-python-otel-1,0.59%
1716408859,micro-benchmark-python-standard-1,0.01%
1716408859,micro-benchmark-postgres-1,31.45%
1716408859,telemetry-apm-server-1,50.43%
1716408859,telemetry-kibana-1,3.02%
1716408859,telemetry-otel-collector-1,8.78%
1716408859,telemetry-elasticsearch-1,73.78%
1716408859,suspicious_hugle,0.00%
1716408859,docker_minio_1,0.19%
1716408859,docker_hive_1,0.09%
1716408859,docker_influx_1,0.17%
1716408859,docker_db_1,0.00%
1716408859,registry,0.01%
1716408863,micro-benchmark-tests-1,29.50%
1716408863,micro-benchmark-java-elastic-1,49.66%
1716408863,micro-benchmark-java-otel-1,0.10%
1716408863,micro-benchmark-java-standard-1,0.10%
1716408863,micro-benchmark-go-elastic-1,0.00%
1716408863,micro-benchmark-go-otel-1,0.00%
1716408863,micro-benchmark-go-standard-1,0.00%
1716408863,micro-benchmark-python-elastic-1,0.08%
1716408863,micro-benchmark-python-otel-1,0.62%
1716408863,micro-benchmark-python-standard-1,0.02%
1716408863,micro-benchmark-postgres-1,42.27%
1716408863,telemetry-apm-server-1,40.85%
1716408863,telemetry-kibana-1,5.12%
1716408863,telemetry-otel-collector-1,8.20%
1716408863,telemetry-elasticsearch-1,74.86%
1716408863,suspicious_hugle,0.00%
1716408863,docker_minio_1,12.84%
1716408863,docker_hive_1,0.09%
1716408863,docker_influx_1,0.02%
1716408863,docker_db_1,0.00%
1716408863,registry,0.00%
1716408867,micro-benchmark-tests-1,28.59%
1716408867,micro-benchmark-java-elastic-1,40.61%
1716408867,micro-benchmark-java-otel-1,0.25%
1716408867,micro-benchmark-java-standard-1,0.09%
1716408867,micro-benchmark-go-elastic-1,0.00%
1716408867,micro-benchmark-go-otel-1,0.00%
1716408867,micro-benchmark-go-standard-1,0.00%
1716408867,micro-benchmark-python-elastic-1,0.02%
1716408867,micro-benchmark-python-otel-1,0.61%
1716408867,micro-benchmark-python-standard-1,0.02%
1716408867,micro-benchmark-postgres-1,39.82%
1716408867,telemetry-apm-server-1,43.92%
1716408867,telemetry-kibana-1,0.41%
1716408867,telemetry-otel-collector-1,8.74%
1716408867,telemetry-elasticsearch-1,76.16%
1716408867,suspicious_hugle,0.00%
1716408867,docker_minio_1,0.17%
1716408867,docker_hive_1,0.09%
1716408867,docker_influx_1,0.02%
1716408867,docker_db_1,0.00%
1716408867,registry,0.00%
1716408870,micro-benchmark-tests-1,28.93%
1716408870,micro-benchmark-java-elastic-1,55.68%
1716408870,micro-benchmark-java-otel-1,0.10%
1716408870,micro-benchmark-java-standard-1,0.10%
1716408870,micro-benchmark-go-elastic-1,0.00%
1716408870,micro-benchmark-go-otel-1,0.02%
1716408870,micro-benchmark-go-standard-1,0.00%
1716408870,micro-benchmark-python-elastic-1,0.04%
1716408870,micro-benchmark-python-otel-1,0.59%
1716408870,micro-benchmark-python-standard-1,0.03%
1716408870,micro-benchmark-postgres-1,37.32%
1716408870,telemetry-apm-server-1,85.33%
1716408870,telemetry-kibana-1,2.71%
1716408870,telemetry-otel-collector-1,8.85%
1716408870,telemetry-elasticsearch-1,79.58%
1716408870,suspicious_hugle,0.00%
1716408870,docker_minio_1,0.19%
1716408870,docker_hive_1,0.12%
1716408870,docker_influx_1,0.01%
1716408870,docker_db_1,0.00%
1716408870,registry,0.01%
1716408874,micro-benchmark-tests-1,1.77%
1716408874,micro-benchmark-java-elastic-1,1.70%
1716408874,micro-benchmark-java-otel-1,0.10%
1716408874,micro-benchmark-java-standard-1,0.10%
1716408874,micro-benchmark-go-elastic-1,0.09%
1716408874,micro-benchmark-go-otel-1,0.00%
1716408874,micro-benchmark-go-standard-1,0.00%
1716408874,micro-benchmark-python-elastic-1,0.02%
1716408874,micro-benchmark-python-otel-1,0.66%
1716408874,micro-benchmark-python-standard-1,0.02%
1716408874,micro-benchmark-postgres-1,0.00%
1716408874,telemetry-apm-server-1,45.70%
1716408874,telemetry-kibana-1,0.55%
1716408874,telemetry-otel-collector-1,9.46%
1716408874,telemetry-elasticsearch-1,75.18%
1716408874,suspicious_hugle,0.00%
1716408874,docker_minio_1,0.19%
1716408874,docker_hive_1,0.11%
1716408874,docker_influx_1,0.02%
1716408874,docker_db_1,0.00%
1716408874,registry,0.04%
1716408878,micro-benchmark-tests-1,0.86%
1716408878,micro-benchmark-java-elastic-1,0.42%
1716408878,micro-benchmark-java-otel-1,0.11%
1716408878,micro-benchmark-java-standard-1,0.11%
1716408878,micro-benchmark-go-elastic-1,0.00%
1716408878,micro-benchmark-go-otel-1,0.00%
1716408878,micro-benchmark-go-standard-1,0.00%
1716408878,micro-benchmark-python-elastic-1,0.84%
1716408878,micro-benchmark-python-otel-1,0.67%
1716408878,micro-benchmark-python-standard-1,0.02%
1716408878,micro-benchmark-postgres-1,0.01%
1716408878,telemetry-apm-server-1,45.46%
1716408878,telemetry-kibana-1,2.72%
1716408878,telemetry-otel-collector-1,9.29%
1716408878,telemetry-elasticsearch-1,75.27%
1716408878,suspicious_hugle,0.00%
1716408878,docker_minio_1,0.18%
1716408878,docker_hive_1,0.10%
1716408878,docker_influx_1,0.02%
1716408878,docker_db_1,0.00%
1716408878,registry,0.00%
1716408882,micro-benchmark-tests-1,1.14%
1716408882,micro-benchmark-java-elastic-1,0.32%
1716408882,micro-benchmark-java-otel-1,0.13%
1716408882,micro-benchmark-java-standard-1,0.24%
1716408882,micro-benchmark-go-elastic-1,0.00%
1716408882,micro-benchmark-go-otel-1,0.00%
1716408882,micro-benchmark-go-standard-1,0.00%
1716408882,micro-benchmark-python-elastic-1,0.02%
1716408882,micro-benchmark-python-otel-1,0.68%
1716408882,micro-benchmark-python-standard-1,0.02%
1716408882,micro-benchmark-postgres-1,0.02%
1716408882,telemetry-apm-server-1,43.81%
1716408882,telemetry-kibana-1,2.99%
1716408882,telemetry-otel-collector-1,9.03%
1716408882,telemetry-elasticsearch-1,75.88%
1716408882,suspicious_hugle,0.00%
1716408882,docker_minio_1,0.17%
1716408882,docker_hive_1,0.09%
1716408882,docker_influx_1,0.02%
1716408882,docker_db_1,0.00%
1716408882,registry,0.00%
1716408885,micro-benchmark-tests-1,1.74%
1716408885,micro-benchmark-java-elastic-1,0.14%
1716408885,micro-benchmark-java-otel-1,0.10%
1716408885,micro-benchmark-java-standard-1,0.11%
1716408885,micro-benchmark-go-elastic-1,0.00%
1716408885,micro-benchmark-go-otel-1,0.02%
1716408885,micro-benchmark-go-standard-1,0.00%
1716408885,micro-benchmark-python-elastic-1,0.16%
1716408885,micro-benchmark-python-otel-1,0.65%
1716408885,micro-benchmark-python-standard-1,0.02%
1716408885,micro-benchmark-postgres-1,0.00%
1716408885,telemetry-apm-server-1,100.57%
1716408885,telemetry-kibana-1,0.88%
1716408885,telemetry-otel-collector-1,11.12%
1716408885,telemetry-elasticsearch-1,75.48%
1716408885,suspicious_hugle,0.01%
1716408885,docker_minio_1,0.18%
1716408885,docker_hive_1,0.14%
1716408885,docker_influx_1,0.02%
1716408885,docker_db_1,0.01%
1716408885,registry,0.00%
1716408889,micro-benchmark-tests-1,21.03%
1716408889,micro-benchmark-java-elastic-1,0.11%
1716408889,micro-benchmark-java-otel-1,0.09%
1716408889,micro-benchmark-java-standard-1,0.11%
1716408889,micro-benchmark-go-elastic-1,0.00%
1716408889,micro-benchmark-go-otel-1,0.00%
1716408889,micro-benchmark-go-standard-1,29.44%
1716408889,micro-benchmark-python-elastic-1,0.02%
1716408889,micro-benchmark-python-otel-1,0.63%
1716408889,micro-benchmark-python-standard-1,0.02%
1716408889,micro-benchmark-postgres-1,36.40%
1716408889,telemetry-apm-server-1,43.02%
1716408889,telemetry-kibana-1,2.71%
1716408889,telemetry-otel-collector-1,8.40%
